"StartDate","EndDate","Date","TaxonVersionKey","TaxonName","Projection","Precision","SiteName","Recorder","ZeroAbundance","UnderValidation","Sampling.method","County","Abundance_Simplified","Type","lon","lat"
2010-09-17,2010-09-17,2010-09-17,"NBNSYS0000003888","Rhododendron ponticum","OSI",1,"lake wood","Peter Foss, Siobhan Ryan and Barbara McInerney","False","False","Site survey","Sligo","Unknown","Plant",-8.6736878887359,54.218110014928
1931-06-26,1931-06-26,1931-06-26,"NHMSYS0021118677","Hieracium argenteum auct. Angl.","OSI",1000,"bealalaw bridge glen caragh","Foggitt, Mr T.J.","False","False","Unknown","Unknown","Unknown","Plant",-9.87134028959459,51.9891993720121
1931-06-27,1931-06-27,1931-06-27,"NHMSYS0000459605","Hieracium scullyi","OSI",1000,"roughty river at drohidnagower bridge","Foggitt, Mr T.J.","False","False","Unknown","Unknown","Unknown","Plant",-9.41740239849052,51.905658856685
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000003193","Acer campestre","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000004580","Aesculus hippocastanum","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000004445","Bellis perennis","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000003827","Betula pendula","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NHMSYS0021232322","Centaurea nigra sens. lat. (=nigra/debeauxii)","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002286","Cephalanthera longifolia","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002561","Dactylis glomerata","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000004094","Digitalis purpurea","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002511","Festuca altissima","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000003633","Hydrocotyle vulgaris","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002231","Juncus articulatus","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002231","Juncus articulatus","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.95957211243258,53.2149317358357
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000003301","Lathyrus pratensis","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000004464","Leucanthemum vulgare","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002527","Lolium perenne","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000002527","Lolium perenne","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000004198","Mentha aquatica","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000004198","Mentha aquatica","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000003976","Menyanthes trifoliata","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000002499","Molinia caerulea","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002097","Ophioglossum vulgatum","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NHMSYS0000461597","Persicaria amphibia","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NHMSYS0000461597","Persicaria amphibia","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.00297701796918,53.1394626219369
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002669","Phalaris arundinacea","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-23,1987-07-23,1987-07-23,"NHMSYS0000461024","Phleum pratense","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NHMSYS0000461024","Phleum pratense","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-08,1987-07-08,1987-07-08,"NHMSYS0000461024","Phleum pratense","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000004275","Plantago lanceolata","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000004275","Plantago lanceolata","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002554","Poa pratensis sens.lat.","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002554","Poa pratensis sens.lat.","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002554","Poa pratensis sens.lat.","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.95957211243258,53.2149317358357
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000002554","Poa pratensis sens.lat.","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.00297701796918,53.1394626219369
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002557","Poa trivialis","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000002557","Poa trivialis","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000002557","Poa trivialis","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-22,1987-07-22,1987-07-22,"NBNSYS0000003349","Potentilla erecta","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000004225","Prunella vulgaris","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.95957211243258,53.2149317358357
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002709","Ranunculus repens","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96256903238161,53.2113386472515
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000002709","Ranunculus repens","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.96107145759143,53.2122366821628
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000002709","Ranunculus repens","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000002709","Ranunculus repens","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000004135","Rhinanthus minor","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000004135","Rhinanthus minor","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-23,1987-07-23,1987-07-23,"NBNSYS0000003778","Rumex acetosa","OSI",100,"bullock island","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly","Unknown","Plant",-7.95957211243258,53.2149317358357
1987-07-08,1987-07-08,1987-07-08,"NBNSYS0000003778","Rumex acetosa","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1997-01-01,1997-12-31,1997-01-01,"NHMSYS0000456095","Arrhenatherum elatius","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002039","Phyllitis scolopendrium","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002036","Blechnum spicant","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000004689","Bromus hordeaceus","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002691","Caltha palustris","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000004578","Crepis paludosa","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000002563","Cynosurus cristatus","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NHMSYS0000457863","Daboecia cantabrica","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000146364","Drosera anglica","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NHMSYS0000458179","Dryopteris borreri","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000003361","Geum urbanum","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1997-01-01,1997-12-31,1997-01-01,"NBNSYS0000003710","Heracleum sphondylium","OSI",100,"brackloon wood westport","H. Fox et al.","False","False","Site survey","Mayo","Unknown","Plant",-9.55713913822376,53.7591905206667
1987-07-22,1987-07-22,1987-07-22,"NHMSYS0000458788","Festuca pratensis","OSI",100,"little brosna","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Offaly & Tipperary","Unknown","Plant",-8.01044912399444,53.1430563453838
1987-07-08,1987-07-08,1987-07-08,"NHMSYS0021126374","Scorzoneroides autumnalis","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NHMSYS0021241532","Jacobaea aquatica","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
1987-07-08,1987-07-08,1987-07-08,"NHMSYS0021241532","Jacobaea aquatica","OSI",100,"callowbeg","S. Heery, I.J. Herbert","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Roscommon","Unknown","Plant",-7.94291147236253,53.3604831701995
