RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Type of sighting	County	Vice-county	Habitat description	Abundance	Record comment	Life stage	Survey name
5978791c-3172-11e7-8717-00155d018201			02/09/2015	02/09/2015	D	02/09/2015	NBNSYS0000005133	Lutra lutra	R394097	139450	109750	OSI	100		John's Bridge, near Newmarket	Patrick Smiddy		False	False		Spraint collected	Cork						
5979f9ad-3172-11e7-8717-00155d018201			27/09/2015	27/09/2015	D	27/09/2015	NBNSYS0000005133	Lutra lutra	W294935	129450	93550	OSI	100		Keale Bridge, near Millstreet	Patrick Smiddy		False	False		Spraint collected	Cork						
59d3725d-3172-11e7-8717-00155d018201			17/08/2015	17/08/2015	D	17/08/2015	NBNSYS0000005133	Lutra lutra	W504992	150450	99250	OSI	100		Kilgobban	Patrick Smiddy		False	False		Spraint collected	Cork						
ee20f82c-3a2c-11e7-9a25-00155d018200			29/09/2015	29/09/2015	D	29/09/2015	NHMSYS0020774297	Neovison vison	W649998	164950	99850	OSI	100		Killavullen	Patrick Smiddy		False	False		Scat collected	Cork						
7fa40a73-3a24-11e7-9a25-00155d018200			02/09/2015	02/09/2015	D	02/09/2015	NHMSYS0020774297	Neovison vison	R290106	129050	110650	OSI	100		Knockduff Lower	Patrick Smiddy		False	False		Scat collected	Cork						
22fb7cbf-3a2c-11e7-9a25-00155d018200			06/09/2015	06/09/2015	D	06/09/2015	NHMSYS0020774297	Neovison vison	W426922	142650	92250	OSI	100		Lacka Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
59785efe-3172-11e7-8717-00155d018201			02/09/2015	02/09/2015	D	02/09/2015	NBNSYS0000005133	Lutra lutra	R298048	129850	104850	OSI	100		Long Bridge, near Newmarket	Patrick Smiddy		False	False		Spraint collected	Cork						
59ad14b5-3172-11e7-8717-00155d018201			05/01/2017	05/01/2017	D	05/01/2017	NBNSYS0000005133	Lutra lutra	W661479	166150	47950	OSI	100		Lower Cove, near Kinsale	Patrick Smiddy		False	False		Spraint collected	Cork						
fc00177c-3a27-11e7-9a25-00155d018200			07/09/2015	07/09/2015	D	07/09/2015	NHMSYS0020774297	Neovison vison	R859161	185950	116150	OSI	100		Mill Bridge, Kilbeheny	Patrick Smiddy		False	False		Scat collected	Cork						
59d36c6c-3172-11e7-8717-00155d018201			08/10/2015	08/10/2015	D	08/10/2015	NBNSYS0000005133	Lutra lutra	W774981	177450	98150	OSI	100		Millquarter Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
cd63d3af-39b3-11e7-9a25-00155d018200			15/05/2016	15/05/2016	D	15/05/2016	NBNSYS0000005133	Lutra lutra	W659825	165950	82550	OSI	100		Near Carrignavar	Patrick Smiddy		False	False		Spraint collected	Cork						
10350947-3a2b-11e7-9a25-00155d018200			27/09/2015	27/09/2015	D	27/09/2015	NHMSYS0020774297	Neovison vison	W235958	123550	95850	OSI	100		Near Cullen	Patrick Smiddy		False	False		Scat collected	Cork						
7458d9d8-39b1-11e7-9a25-00155d018200			26/05/2015	26/05/2015	D	26/05/2015	NBNSYS0000005133	Lutra lutra	W642623	164250	62350	OSI	100		Paddy's Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
59797ce3-3172-11e7-8717-00155d018201			18/03/2016	18/03/2016	D	18/03/2016	NBNSYS0000005133	Lutra lutra	R847202	184750	120250	OSI	100		Pigeonrock Glen, Galty Mountains	Patrick Smiddy		False	False		Spraint collected	Limerick	Limerick					
597ac591-3172-11e7-8717-00155d018201			22/09/2015	22/09/2015	D	22/09/2015	NBNSYS0000005133	Lutra lutra	X093803	209350	80350	OSI	100		Rincrew Bridge, near Youghal	Patrick Smiddy		False	False		Spraint collected	Cork						
594d874a-3172-11e7-8717-00155d018201			19/02/2017	19/02/2017	D	19/02/2017	NHMSYS0000080212	Rattus norvegicus	X258923	225850	92350	OSI	100		Ringnasilloge, Dungarvan	Patrick Smiddy		False	False		Sighting of live animal	Waterford	Waterford		1			
597c6be6-3172-11e7-8717-00155d018201			02/09/2013	02/09/2013	D	02/09/2013	NBNSYS0000005133	Lutra lutra	R967132	196750	113250	OSI	100		River Duag, near Ballyporeen	Patrick Smiddy		False	False		Spraint collected	Tipperary						
10437508-39b3-11e7-9a25-00155d018200			17/06/2016	17/06/2016	D	17/06/2016	NBNSYS0000005133	Lutra lutra	W726762	172650	76250	OSI	100		Sallybrook Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
44979322-39b3-11e7-9a25-00155d018200			16/05/2016	16/05/2016	D	16/05/2016	NBNSYS0000005133	Lutra lutra	W726771	172650	77150	OSI	100		Sarsfieldcourt	Patrick Smiddy		False	False		Spraint collected	Cork						
597ab39e-3172-11e7-8717-00155d018201			24/06/2015	24/06/2015	D	24/06/2015	NBNSYS0000005133	Lutra lutra	W993934	199350	93450	OSI	100		West Street, Tallow	Patrick Smiddy		False	False		Spraint collected	Waterford	Waterford					
b3b0cfef-37f2-11e7-9be5-00155d018200			11/05/2017	11/05/2017	D	11/05/2017	NBNSYS0000005133	Lutra lutra	W597812	159750	81250	OSI	100		Wise's Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
597875f0-3172-11e7-8717-00155d018201			02/09/2015	02/09/2015	D	02/09/2015	NBNSYS0000005133	Lutra lutra	R304077	130450	107750	OSI	100		Aldworth Bridge, near Newmarket	Patrick Smiddy		False	False		Spraint collected	Cork						
a74cdbd4-3a24-11e7-9a25-00155d018200			02/09/2015	02/09/2015	D	02/09/2015	NHMSYS0020774297	Neovison vison	R393137	139350	113750	OSI	100		Allow Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
59ace999-3172-11e7-8717-00155d018201			02/01/2017	02/01/2017	D	02/01/2017	NBNSYS0000005133	Lutra lutra	W440570	144050	57050	OSI	100		Ballaghcloghane Bridge, near Bandon	Patrick Smiddy		False	False		Spraint collected	Cork						
dddc0bb6-37f3-11e7-9be5-00155d018200			12/05/2017	12/05/2017	D	12/05/2017	NBNSYS0000005133	Lutra lutra	W572710	157250	71050	OSI	100		Ballincollig	Patrick Smiddy		False	False		Spraint collected	Cork						
5cc01fff-39b7-11e7-9a25-00155d018200			04/05/2017	04/05/2017	D	04/05/2017	NBNSYS0000005133	Lutra lutra	W858767	185850	76750	OSI	100		Ballyedmond	Patrick Smiddy		False	False		Spraint collected	Cork						
8818d016-3a27-11e7-9a25-00155d018200			07/09/2015	07/09/2015	D	07/09/2015	NHMSYS0020774297	Neovison vison	R863134	186350	113450	OSI	100		Ballygiblin	Patrick Smiddy		False	False		Scat collected	Cork						
fd065f16-37ef-11e7-9be5-00155d018200			10/05/2017	10/05/2017	D	10/05/2017	NBNSYS0000005133	Lutra lutra	W389670	138950	67050	OSI	100		Ballymichael Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
597a66e6-3172-11e7-8717-00155d018201			17/08/2015	17/08/2015	D	17/08/2015	NBNSYS0000005133	Lutra lutra	W507981	150750	98150	OSI	100		Ballynafeaha, near Mallow	Patrick Smiddy		False	False		Spraint collected	Cork						
59790514-3172-11e7-8717-00155d018201			10/09/2015	10/09/2015	D	10/09/2015	NBNSYS0000005133	Lutra lutra	R678055	167850	105550	OSI	100		Ballywalter Bridge, near Castletownroche	Patrick Smiddy		False	False		Spraint collected	Cork						
59789213-3172-11e7-8717-00155d018201			17/08/2015	17/08/2015	D	17/08/2015	NBNSYS0000005133	Lutra lutra	R428012	142850	101250	OSI	100		Bannagh Bridge, near Kanturk	Patrick Smiddy		False	False		Spraint collected	Cork						
f8a3e179-37f3-11e7-9be5-00155d018200			12/05/2017	12/05/2017	D	12/05/2017	NBNSYS0000005133	Lutra lutra	W609718	160950	71850	OSI	100		Bannow Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
59797ff0-3172-11e7-8717-00155d018201			18/03/2016	18/03/2016	D	18/03/2016	NBNSYS0000005133	Lutra lutra	R857202	185750	120250	OSI	100		Blackrock River, Galty Mountains	Patrick Smiddy		False	False		Spraint collected	Limerick	Limerick					
597991ef-3172-11e7-8717-00155d018201			02/07/2015	02/07/2015	D	02/07/2015	NBNSYS0000005133	Lutra lutra	S086032	208650	103250	OSI	100		Boggagh, near Mount Melleray	Patrick Smiddy		False	False		Spraint collected	Waterford	Waterford					
597ad4a1-3172-11e7-8717-00155d018201			22/06/2015	22/06/2015	D	22/06/2015	NBNSYS0000005133	Lutra lutra	X082920	208250	92050	OSI	100		Camphire Bridge	Patrick Smiddy		False	False		Spraint collected	Waterford	Waterford					
59d37557-3172-11e7-8717-00155d018201			08/10/2015	08/10/2015	D	08/10/2015	NBNSYS0000005133	Lutra lutra	W850997	185050	99750	OSI	100		Careysville	Patrick Smiddy		False	False		Spraint collected	Cork						
59786213-3172-11e7-8717-00155d018201			02/09/2015	02/09/2015	D	02/09/2015	NBNSYS0000005133	Lutra lutra	R235063	123550	106350	OSI	100		Clashykinleen Bridge, near Kishkeam	Patrick Smiddy		False	False		Spraint collected	Cork						
bf9d48fb-37f3-11e7-9be5-00155d018200			12/05/2017	12/05/2017	D	12/05/2017	NBNSYS0000005133	Lutra lutra	W562706	156250	70650	OSI	100		Classes	Patrick Smiddy		False	False		Spraint collected	Cork						
597a75f7-3172-11e7-8717-00155d018201			21/06/2015	21/06/2015	D	21/06/2015	NBNSYS0000005133	Lutra lutra	W682898	168250	89850	OSI	100		Coom Bridge, near Glenville	Patrick Smiddy		False	False		Spraint collected	Cork						
ffe8a85a-3a29-11e7-9a25-00155d018200			18/08/2015	18/08/2015	D	18/08/2015	NHMSYS0020774297	Neovison vison	W172959	117250	95950	OSI	100		Courthouse Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
597855a8-3172-11e7-8717-00155d018201			18/08/2015	18/08/2015	D	18/08/2015	NBNSYS0000005133	Lutra lutra	R145066	114550	106650	OSI	100		Doctor's Hill Bridge, near Ballydesmond	Patrick Smiddy		False	False		Spraint collected	Cork						
5979fca9-3172-11e7-8717-00155d018201			27/09/2015	27/09/2015	D	27/09/2015	NBNSYS0000005133	Lutra lutra	W226992	122650	99250	OSI	100		Doon Bridge, near Cullen	Patrick Smiddy		False	False		Spraint collected	Cork						
597aa790-3172-11e7-8717-00155d018201			11/10/2015	11/10/2015	D	11/10/2015	NBNSYS0000005133	Lutra lutra	W811985	181150	98550	OSI	100		Fermoy	Patrick Smiddy		False	False		Spraint collected	Cork						
7415295b-3a2b-11e7-9a25-00155d018200			05/09/2015	05/09/2015	D	05/09/2015	NHMSYS0020774297	Neovison vison	W333895	133350	89550	OSI	100		Finnafield Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
cd319b17-37e7-11e7-9be5-00155d018200			08/07/2016	08/07/2016	D	08/07/2016	NBNSYS0000005133	Lutra lutra	W153627	115350	62750	OSI	100		Garryantornora	Patrick Smiddy		False	False		Spraint collected	Cork						
597c84f8-3172-11e7-8717-00155d018201			02/09/2013	02/09/2013	D	02/09/2013	NBNSYS0000005133	Lutra lutra	R985156	198550	115650	OSI	100		Garrymore Bridge, near Clogheen	Patrick Smiddy		False	False		Spraint collected	Tipperary						
59ae049a-3172-11e7-8717-00155d018201			27/03/2017	27/03/2017	D	27/03/2017	NHMSYS0020774297	Neovison vison	W292591	129250	59150	OSI	100		Geara Bridge, near Cappeen	Patrick Smiddy		False	False		Scat collected	Cork						
59790dfb-3172-11e7-8717-00155d018201			10/09/2015	10/09/2015	D	10/09/2015	NBNSYS0000005133	Lutra lutra	R644156	164450	115650	OSI	100		Glenanair Bridge, Ballyhoura Mountains	Patrick Smiddy		False	False		Spraint collected	Cork						
100708897597164532			18/02/2023	18/02/2023	D	18/02/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q975331	97550	133150	OSI	100		Garryantanavally Listowel	Paddy Halpin		False	False			Kerry			2			
100708897597164700			25/01/2021	25/01/2021	D	25/01/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q974328	97450	132850	OSI	100		Garryantanavalla Listowel	Paddy Halpin		False	False			Kerry			2			
100588520250278126			01/04/2023	01/04/2023	D	01/04/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R038382	103850	138250	OSI	100		Clounprohus, Listowel	Paddy Halpin		False	False		Sighting of live animal	Kerry			1			
100588520250278128			06/04/2023	06/04/2023	D	06/04/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R085155	108550	115550	OSI	100		Tooreenagown, Brosna	Paddy Halpin		False	False		Sighting of live animal	Kerry			1			
100708897597165184			22/11/2020	22/11/2020	D	22/11/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R006364	100650	136450	OSI	100		Knockane Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597165203			13/12/2020	13/12/2020	D	13/12/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R015394	101550	139450	OSI	100		Coolaclarig Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597165216			28/12/2020	28/12/2020	D	28/12/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R029383	102950	138350	OSI	100		Meen Listowel.	Paddy Halpin		False	False			Kerry			1			
100708897597164732			15/01/2020	15/01/2020	D	15/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R017348	101750	134850	OSI	100		Skehanierin Listowel.	Paddy Halpin		False	False			Kerry			1			
100708897597165587			04/07/2021	04/07/2021	D	04/07/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q954356	95450	135650	OSI	100		Inchmoor Listowel	Paddy Halpin		False	False			Kerry			2			
100708897597165755			10/03/2022	10/03/2022	D	10/03/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R019369	101950	136950	OSI	100		Clounmacon Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597165819			20/04/2022	20/04/2022	D	20/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R033378	103350	137850	OSI	100		Cloonprohus Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597165836			02/05/2022	02/05/2022	D	02/05/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q975328	97550	132850	OSI	100		Garryantanavalla Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597166255			21/10/2023	21/10/2023	D	21/10/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q891321	89150	132150	OSI	100		Ballynagare Lixnaw Kerry	Paddy Halpin		False	False			Kerry			1			
100708897597166270			17/12/2023	17/12/2023	D	17/12/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R033350	103350	135050	OSI	100		Kylebwee Listowel	Paddy Halpin		False	False			Kerry			1			
100088421757749975			05/12/2022	05/12/2022	D	05/12/2022	NBNSYS0000005133	Lutra lutra		-8.5157502000	52.1492473000	WGS84	100		Killuvellen Bridge	Paddy Sleeman		False	False		Tracks or signs	Cork			2			
100088421757749977			17/12/2022	17/12/2022	D	17/12/2022	NBNSYS0000005133	Lutra lutra		-8.5209709000	52.1482577000	WGS84	100		Nano Nagle	Paddy Sleeman		False	False		Sighting of live animal	Cork			1			
24415417615255180			06/01/2016	06/01/2016	D	06/01/2016	NHMSYS0000080188	Vulpes vulpes	R258009	125850	100950	OSI	100		Botherbui	Paddy Sleeman		False	False		Found dead (Not road kill)	Cork			1			
24415417615255182			06/01/2016	06/01/2016	D	06/01/2016	NHMSYS0000080188	Vulpes vulpes	R198046	119850	104650	OSI	100		Kiskeim	Paddy Sleeman		False	False		Found dead (Not road kill)	Cork			1			
24870567161108270			17/07/2016	17/07/2016	D	17/07/2016	NHMSYS0001699417	Mustela erminea subsp. hibernica	R535256	153550	125650	OSI	100		Charlaville	Paddy Sleeman		False	False		Road Kill	Cork			1			
24870567161108272			12/08/2016	12/08/2016	D	12/08/2016	NBNSYS0000005108	Sciurus vulgaris	W799711	179950	71150	OSI	100		Fota County Cork	Paddy Sleeman		False	False		Road Kill	Cork			1			
98363975745408548			02/09/2018	02/09/2018	D	02/09/2018	NHMSYS0000332764	Sciurus carolinensis		-7.3224681600	53.2353974800	WGS84	100		Geashill	Pat Foley		False	False		Sighting of live animal	Offaly						
100708897597164621			21/04/2022	21/04/2022	D	21/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R007399	100750	139950	OSI	100		Shroneowen   Bog Listowel	Paddy Halpin		False	False			Kerry			1			
100708897597164435			12/05/2020	12/05/2020	D	12/05/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q974329	97450	132950	OSI	100		Garryantanavalla Listowel	Paddy Halpin		False	False			Kerry			1			
100481020138096019			14/03/2023	14/03/2023	D	14/03/2023	NHMSYS0000080188	Vulpes vulpes	Q959354	95950	135450	OSI	100		Derra West, Listowel	Paddy Halpin		False	False		Sighting of live animal	Kerry			1			
100481020138095937			26/03/2023	26/03/2023	D	26/03/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q945352	94550	135250	OSI	100		Inchmoor, Listowel	Paddy Halpin		False	False		Sighting of live animal	Kerry			1			
e54018ec-37e8-11e7-9be5-00155d018200			20/03/2017	20/03/2017	D	20/03/2017	NBNSYS0000005133	Lutra lutra	W388647	138850	64750	OSI	100		Aghaboy Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
59adc47f-3172-11e7-8717-00155d018201			07/04/2017	07/04/2017	D	07/04/2017	NBNSYS0000005133	Lutra lutra	W290584	129050	58450	OSI	100		Ahakeera, near Ballineen	Patrick Smiddy		False	False		Spraint collected	Cork						
5978e121-3172-11e7-8717-00155d018201			09/09/2015	09/09/2015	D	09/09/2015	NBNSYS0000005133	Lutra lutra	R511162	151150	116250	OSI	100		Annagh South, near Churchtown	Patrick Smiddy		False	False		Spraint collected	Cork						
59789527-3172-11e7-8717-00155d018201			17/08/2015	17/08/2015	D	17/08/2015	NBNSYS0000005133	Lutra lutra	R428026	142850	102650	OSI	100		Assolas Bridge, near Kanturk	Patrick Smiddy		False	False		Spraint collected	Cork						
9cd81ee4-39b9-11e7-9a25-00155d018200			11/04/2017	11/04/2017	D	11/04/2017	NBNSYS0000005133	Lutra lutra	W836817	183650	81750	OSI	100		Ballincurrig (weir)	Patrick Smiddy		False	False		Spraint collected	Cork						
0e90b17a-39b7-11e7-9a25-00155d018200			30/09/2015	30/09/2015	D	30/09/2015	NBNSYS0000005133	Lutra lutra	W866756	186650	75650	OSI	100		Ballyedmond	Patrick Smiddy		False	False		Spraint collected	Cork						
bcf1ac4d-3a25-11e7-9a25-00155d018200			17/08/2015	17/08/2015	D	17/08/2015	NHMSYS0020774297	Neovison vison	R446056	144650	105650	OSI	100		Ballyhest Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
5978e71b-3172-11e7-8717-00155d018201			10/09/2015	10/09/2015	D	10/09/2015	NBNSYS0000005133	Lutra lutra	R576195	157650	119550	OSI	100		Ballylopen, near Newtown Ballyhay	Patrick Smiddy		False	False		Spraint collected	Cork						
597aa355-3172-11e7-8717-00155d018201			24/06/2015	24/06/2015	D	24/06/2015	NBNSYS0000005133	Lutra lutra	W883917	188350	91750	OSI	100		Ballynella, near Bridebridge	Patrick Smiddy		False	False		Spraint collected	Cork						
d0ae4f6b-37ee-11e7-9be5-00155d018200			09/05/2017	09/05/2017	D	09/05/2017	NBNSYS0000005133	Lutra lutra	W195775	119550	77550	OSI	100		Ballyvourney Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
aa863e36-382a-11e7-9be5-00155d018200			12/05/2017	12/05/2017	D	12/05/2017	NHMSYS0020774297	Neovison vison	W609718	160950	71850	OSI	100		Bannow Bridge	Patrick Smiddy		False	False		Scat collected	Cork						
289411a9-39b4-11e7-9a25-00155d018200			16/05/2016	16/05/2016	D	16/05/2016	NBNSYS0000005133	Lutra lutra	W710817	171050	81750	OSI	100		Black Brook	Patrick Smiddy		False	False		Spraint collected	Cork						
597aad97-3172-11e7-8717-00155d018201			24/06/2015	24/06/2015	D	24/06/2015	NBNSYS0000005133	Lutra lutra	W952890	195250	89050	OSI	100		Booladurragha Bridge, near Ballynoe	Patrick Smiddy		False	False		Spraint collected	Cork						
59acdf61-3172-11e7-8717-00155d018201			02/01/2017	02/01/2017	D	02/01/2017	NBNSYS0000005133	Lutra lutra	W516591	151650	59150	OSI	100		Brinny Bridge, near Inishannon	Patrick Smiddy		False	False		Spraint collected	Cork						
bb72a885-37e8-11e7-9be5-00155d018200			20/03/2017	20/03/2017	D	20/03/2017	NBNSYS0000005133	Lutra lutra	W437641	143750	64150	OSI	100		Carrigeen	Patrick Smiddy		False	False		Spraint collected	Cork						
5979f3b5-3172-11e7-8717-00155d018201			18/08/2015	18/08/2015	D	18/08/2015	NBNSYS0000005133	Lutra lutra	W248944	124850	94450	OSI	100		Charles's Bridge, near Millstreet	Patrick Smiddy		False	False		Spraint collected	Cork						
447d84e6-39b6-11e7-9a25-00155d018200			21/07/2016	21/07/2016	D	21/07/2016	NBNSYS0000005133	Lutra lutra	W923822	192350	82250	OSI	100		Clonmult Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
59ad4efc-3172-11e7-8717-00155d018201			27/03/2017	27/03/2017	D	27/03/2017	NBNSYS0000005133	Lutra lutra	W190602	119050	60250	OSI	100		Coolmountain Bridge	Patrick Smiddy		False	False		Spraint collected	Cork						
597a2609-3172-11e7-8717-00155d018201			05/09/2015	05/09/2015	D	05/09/2015	NBNSYS0000005133	Lutra lutra	W350913	135050	91350	OSI	100		Crinnaloo North, near Kilcorney	Patrick Smiddy		False	False		Spraint collected	Cork						
597a4a89-3172-11e7-8717-00155d018201			23/03/2016	23/03/2016	D	23/03/2016	NBNSYS0000005133	Lutra lutra	W467947	146750	94750	OSI	100		Curraghbower, near Lombardstown	Patrick Smiddy		False	False		Spraint collected	Cork						
