RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Survey name	County	Record comment	Abundance	Habitat description	Sampling method
23367345401519514	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002016	Equisetum fluviatile	J1905	319411	305870	OSI	1000		Ballynamagher West	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519699	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004313	Galium palustre	J1905	319411	305870	OSI	1000		Ballynamagher West	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519763	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000002619	Holcus lanatus	O0582	305780	282045	OSI	1000		Newtown Monasterboice	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519946	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003301	Lathyrus pratensis	J1906	319421	306441	OSI	1000		Ardtully Beg	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520014	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003524	Lythrum salicaria	J1905	319411	305870	OSI	1000		Ballynamagher West	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520063	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004198	Mentha aquatica	J2005	320194	305813	OSI	1000		Ballug	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520064	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004198	Mentha aquatica	J2005	320987	305849	OSI	1000		Ballynamony (Bradshaw)	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520099	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003976	Menyanthes trifoliata	J1906	319648	306001	OSI	1000		Ballynamagher	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520117	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002499	Molinia caerulea	J2005	320987	305849	OSI	1000		Ballynamony (Bradshaw)	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520150	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002027	Osmunda regalis	J1906	319648	306001	OSI	1000		Ballynamagher	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520217	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NHMSYS0000461214	Phragmites australis	O0583	305690	283433	OSI	1000		Priest Town	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520231	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000004275	Plantago lanceolata	O0583	305690	283433	OSI	1000		Priest Town	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520250	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002126	Potamogeton natans	J1905	319370	305349	OSI	1000		Rathcor Lough	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520314	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002718	Ranunculus flammula	J2005	320987	305849	OSI	1000		Ballynamony (Bradshaw)	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520331	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000002709	Ranunculus repens	O0582	305780	282045	OSI	1000		Newtown Monasterboice	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401518877	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000003191	Acer pseudoplatanus	O1276	312461	276554	OSI	1000		Beaulieu	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401518977	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000003703	Angelica sylvestris	O0583	305690	283433	OSI	1000		Priest Town	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401518978	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000003703	Angelica sylvestris	O0582	305780	282045	OSI	1000		Newtown Monasterboice	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519096	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002565	Briza media	J2005	320987	305849	OSI	1000		Ballynamony (Bradshaw)	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519113	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002691	Caltha palustris	J1906	319648	306001	OSI	1000		Ballynamagher	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519145	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002872	Cardamine pratensis	J1906	319421	306342	OSI	1000		Galtrimsland	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519296	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004491	Cirsium palustre	J2005	320987	305849	OSI	1000		Ballynamony (Bradshaw)	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401519328	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003338	Potentilla palustris	J1807	318329	307489	OSI	1000		Mullaghattin Quarry	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520432	FossPJetal2011		22/08/2011	22/08/2011	D	22/08/2011	NBNSYS0000003859	Salix alba	O1276	312461	276554	OSI	1000		Beaulieu	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520481	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003873	Salix cinerea subsp. oleifolia	J1905	319780	305300	OSI	1000		Rathcor Lower	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520482	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003873	Salix cinerea subsp. oleifolia	J2005	320194	305813	OSI	1000		Ballug	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520532	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004324	Sambucus nigra	J1906	319316	306252	OSI	1000		Galtrimsland South	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520635	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000004352	Succisa pratensis	J1905	319411	305870	OSI	1000		Ballynamagher West	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520700	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000002369	Typha latifolia	J1907	319406	307789	OSI	1000		Grange Pond	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520736	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003211	Ulex europaeus	J1905	319780	305300	OSI	1000		Rathcor Lower	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
23367345401520768	FossPJetal2011		23/08/2011	23/08/2011	D	23/08/2011	NBNSYS0000003807	Urtica dioica	J1905	319780	305300	OSI	1000		Rathcor Lower	B. O'Loughlin & P. Crushell		False	False		Foss, P.J. et. al. (2011) Title: Louth Wetland Identification Survey.Part 2: Site Reports (Sections A & B). Report prepared for Louth County Council and The Heritage Council. pp. 497.	Louth				Site survey
24837546664013629	WilsonFossCrushell2011		20/07/2011	20/07/2011	D	20/07/2011	NBNSYS0000004275	Plantago lanceolata	G7940317395	179403	317395	OSI	1		Lough Nasool	Faith Wilson and Peter Foss		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
24837546664013646	WilsonFossCrushell2011		20/07/2011	20/07/2011	D	20/07/2011	NBNSYS0000004273	Plantago major	G7940317395	179403	317395	OSI	1		Lough Nasool	Faith Wilson and Peter Foss		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
24837546664013760	WilsonFossCrushell2011		14/09/2010	14/09/2010	D	14/09/2010	NHMSYS0021060392	Potentilla anserina	G6117013765	161170	313765	OSI	1		Knockalough Bog	Faith Wilson and Peter Foss		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
23367345401511796	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000004445	Bellis perennis	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511797	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000003829	Betula pubescens	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511814	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000004490	Cirsium vulgare	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511815	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000003338	Potentilla palustris	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511828	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000003903	Erica tetralix	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511829	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000002372	Eriophorum angustifolium	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511832	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000003316	Filipendula ulmaria	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401511846	OConnellCCBreathnach2008		01/01/2008	31/12/2008	Y	2008	NBNSYS0000002221	Juncus effusus	S531015	253150	101550	OSI	100		Fenor Bog	C. O'Connell & C. Breathnach		False	False		O'Connell, C. & C. Breathnach (2008) Fenor Bog NNR Conservation Action Plan 2009. Irish Peatland Conservation Council & Moin Fhionnurach Development Association, Fenor, Co. Waterford.	Waterford				Site survey
23367345401525395	RichTCG1999-2009		10/06/1937	10/06/1937	D	10/06/1937	NHMSYS0000459639	Hieracium sparsifrons	W0475	104500	75500	OSI	1000		Roughty River at Morley's Bridge	Andrews, Mr C.E.A.		False	False		Rich, T.C.G. (1999-2009) Collation of data on Irish Endemic Hawkweeds. Submitted to the National Biodiversity Data Centre		Morley's Bridge, Roughty River. Curation: BIRM			
23367345401525640	RichTCG1999-2009		01/06/1906	30/06/1906	O	Jun 1906	NHMSYS0000840748	Hieracium basalticola	G7742	177500	342500	OSI	1000		Glencar (H28)	Druce, Dr G.C.		False	False		Rich, T.C.G. (1999-2009) Collation of data on Irish Endemic Hawkweeds. Submitted to the National Biodiversity Data Centre		Glen Car, Sligo. Curation: OXF			
24837546664009871	WilsonFossCrushell2011		13/09/2010	13/09/2010	D	13/09/2010	NBNSYS0000002640	Agrostis stolonifera	G7368017362	173680	317362	OSI	1		Tawnagh	Faith Wilson, Peter Foss, Patrick Crushell		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
24837546664010398	WilsonFossCrushell2011		13/09/2010	13/09/2010	D	13/09/2010	NBNSYS0000002691	Caltha palustris	G7392217310	173922	317310	OSI	1		Swallow Hole Near Riverstown	Faith Wilson, Peter Foss, Patrick Crushell		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
24837546664013647	WilsonFossCrushell2011		13/09/2010	13/09/2010	D	13/09/2010	NBNSYS0000004273	Plantago major	G7368017362	173680	317362	OSI	1		Tawnagh	Faith Wilson, Peter Foss, Patrick Crushell		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
24837546664013781	WilsonFossCrushell2011		13/09/2010	13/09/2010	D	13/09/2010	NHMSYS0021060392	Potentilla anserina	G7392217310	173922	317310	OSI	1		Swallow Hole Near Riverstown	Faith Wilson, Peter Foss, Patrick Crushell		False	False		Wilson, F. Foss, P. & Crushell, P. (2011) County Sligo Wetland Survey Phase IV. Report Sligo County Council.	Sligo				Site survey
